nb_iterations,nb_mois_entrainement,Rendement total (%),Rendement annualisé (%),Volatilité annualisée (%),Max Drawdown (%),Écart annuel de performance (%),Écart moyen (vs action) / capital initial (%),resultats_path,param_path
2400,1,114.65149990617292,48.84044867721051,54.50835597100164,-44.15620612040521,34.15904786206529,62.36974193806055,df_historique_saves_2\df_2400_iter_1_mois.csv,df_historique_param_2\df_params_2400_iter_1_mois.csv
2425,1,17.116309755956326,8.574141553774117,55.462001278029675,-50.29537272225705,-6.107259261371101,27.621770571270044,df_historique_saves_2\df_2425_iter_1_mois.csv,df_historique_param_2\df_params_2425_iter_1_mois.csv
2450,1,123.3443045582598,51.94893689431823,56.245539094071184,-41.125320735916425,37.26753607917301,72.94254874528247,df_historique_saves_2\df_2450_iter_1_mois.csv,df_historique_param_2\df_params_2450_iter_1_mois.csv
2475,1,104.52747348335114,45.14307356048688,55.30489767580663,-49.39752336975186,30.461672745341662,41.99862928540923,df_historique_saves_2\df_2475_iter_1_mois.csv,df_historique_param_2\df_params_2475_iter_1_mois.csv
2500,1,78.78805742407711,35.32650270870501,56.28846955696031,-56.338060691499,20.64510189355979,43.165415166712236,df_historique_saves_2\df_2500_iter_1_mois.csv,df_historique_param_2\df_params_2500_iter_1_mois.csv
250,1,38.23500968609894,18.362561496389773,64.48604732957465,-66.06549598762165,3.681160681244555,17.272686661024768,df_historique_saves_2\df_250_iter_1_mois.csv,df_historique_param_2\df_params_250_iter_1_mois.csv
2525,1,73.87405288119322,33.37699151152216,57.062077307801275,-46.22562673070726,18.69559069637694,52.735784307561154,df_historique_saves_2\df_2525_iter_1_mois.csv,df_historique_param_2\df_params_2525_iter_1_mois.csv
2550,1,119.90490396996351,50.72608767267659,56.12342453474286,-49.25586283751417,36.044686857531374,78.2601472482532,df_historique_saves_2\df_2550_iter_1_mois.csv,df_historique_param_2\df_params_2550_iter_1_mois.csv
2575,1,62.83918923694689,28.900514324653017,54.117722931233516,-43.87056961265724,14.219113509507796,57.39953627838038,df_historique_saves_2\df_2575_iter_1_mois.csv,df_historique_param_2\df_params_2575_iter_1_mois.csv
25,1,-14.204008628329145,-7.666595387278374,62.654848739197064,-61.53009477163347,-22.34799620242359,0.2554355389978107,df_historique_saves_2\df_25_iter_1_mois.csv,df_historique_param_2\df_params_25_iter_1_mois.csv
2600,1,114.09766326180946,48.64037372099486,56.59932359620936,-41.89747705873511,33.958972905849635,72.4222697776966,df_historique_saves_2\df_2600_iter_1_mois.csv,df_historique_param_2\df_params_2600_iter_1_mois.csv
2625,1,30.12488124280526,14.694605025205899,54.08681672697194,-51.89932782068667,0.013204210060679955,41.06465725134631,df_historique_saves_2\df_2625_iter_1_mois.csv,df_historique_param_2\df_params_2625_iter_1_mois.csv
2650,1,29.037051337068064,14.194372758266983,54.43511408692897,-57.381647371301206,-0.4870280568782359,30.81362141066637,df_historique_saves_2\df_2650_iter_1_mois.csv,df_historique_param_2\df_params_2650_iter_1_mois.csv
2675,1,207.4023702481386,79.44452046071962,58.574335542938115,-40.445097193949145,64.76311964557439,88.93503556868414,df_historique_saves_2\df_2675_iter_1_mois.csv,df_historique_param_2\df_params_2675_iter_1_mois.csv
2700,1,72.98714710715804,33.022332705292776,57.11621151656162,-43.19983007932359,18.34093189014756,57.60162307059701,df_historique_saves_2\df_2700_iter_1_mois.csv,df_historique_param_2\df_params_2700_iter_1_mois.csv
2725,1,46.358084532487595,21.934347687018963,53.83651430715454,-56.38329655403579,7.252946871873744,49.0069586069808,df_historique_saves_2\df_2725_iter_1_mois.csv,df_historique_param_2\df_params_2725_iter_1_mois.csv
