nb_iterations,nb_mois_entrainement,Rendement total (%),Rendement annualisé (%),Volatilité annualisée (%),Max Drawdown (%),Écart annuel de performance (%),Écart moyen (vs action) / capital initial (%),resultats_path,param_path
150,12,8.052428513964681,4.1147341391691405,47.183958181106846,-50.36247761361744,-10.566666675976077,4.284919745256421,df_historique_saves_2\df_150_iter_12_mois.csv,df_historique_param_2\df_params_150_iter_12_mois.csv
175,1,68.71681699821013,31.30236286189998,54.65031484332623,-52.67241544349112,16.620962046754762,70.4959268165801,df_historique_saves_2\df_175_iter_1_mois.csv,df_historique_param_2\df_params_175_iter_1_mois.csv
175,3,106.00201579834247,45.686960557199185,54.09521114879152,-38.918500591460834,31.006202334908917,36.17862709362613,df_historique_saves_2\df_175_iter_3_mois.csv,df_historique_param_2\df_params_175_iter_3_mois.csv
175,6,-29.296323108847023,-16.514645182805854,54.80179948028506,-69.16883614531783,-31.195403405096123,-22.928603670266565,df_historique_saves_2\df_175_iter_6_mois.csv,df_historique_param_2\df_params_175_iter_6_mois.csv
175,12,22.22530183831415,11.014934946483002,52.358488748177415,-59.16089898029404,-3.6658232758072673,18.88038535288303,df_historique_saves_2\df_175_iter_12_mois.csv,df_historique_param_2\df_params_175_iter_12_mois.csv
200,1,14.0418655010762,7.080692508928688,62.77702672543366,-63.317353928621515,-7.60070830621653,9.057899236731867,df_historique_saves_2\df_200_iter_1_mois.csv,df_historique_param_2\df_params_200_iter_1_mois.csv
200,3,118.6258444256552,50.268992971160365,57.030204387963416,-38.8292518765861,35.58759215601515,32.184557324847226,df_historique_saves_2\df_200_iter_3_mois.csv,df_historique_param_2\df_params_200_iter_3_mois.csv
200,6,7.730520963784415,3.9531218269321267,53.91755471786502,-49.92571082929502,-10.728278988213091,-1.288713549291966,df_historique_saves_2\df_200_iter_6_mois.csv,df_historique_param_2\df_params_200_iter_6_mois.csv
200,12,-26.234488640405917,-14.651405007024533,49.71577873101467,-59.063130103145134,-29.33280582216975,-13.779730538259521,df_historique_saves_2\df_200_iter_12_mois.csv,df_historique_param_2\df_params_200_iter_12_mois.csv
225,1,48.409645410377664,22.821294289133487,60.425527848967185,-58.261760684381535,8.13989347398827,56.007161298191456,df_historique_saves_2\df_225_iter_1_mois.csv,df_historique_param_2\df_params_225_iter_1_mois.csv
225,3,56.843903812718736,26.407373988306148,55.753071992273405,-41.61670872348069,11.726615766015879,17.013324502013237,df_historique_saves_2\df_225_iter_3_mois.csv,df_historique_param_2\df_params_225_iter_3_mois.csv
225,6,-8.565741167699848,-4.555492720401566,52.38875975694028,-59.87220544341735,-19.236250942691836,-11.362499439793844,df_historique_saves_2\df_225_iter_6_mois.csv,df_historique_param_2\df_params_225_iter_6_mois.csv
225,12,-37.282265477647336,-21.565156978623378,51.26579025968388,-66.77906806676242,-36.24591520091365,-14.614113359296118,df_historique_saves_2\df_225_iter_12_mois.csv,df_historique_param_2\df_params_225_iter_12_mois.csv
250,1,38.23500968609894,18.362561496389773,64.48604732957465,-66.06549598762165,3.681160681244555,17.272686661024768,df_historique_saves_2\df_250_iter_1_mois.csv,df_historique_param_2\df_params_250_iter_1_mois.csv
250,3,21.700804161016983,10.76664083594805,57.7419208539274,-52.228534022416106,-3.914759979197169,1.5678257522299115,df_historique_saves_2\df_250_iter_3_mois.csv,df_historique_param_2\df_params_250_iter_3_mois.csv
250,6,-58.970261288780755,-37.11377167645633,55.584187183059655,-80.69069322263127,-51.79517249160155,-32.6383663366653,df_historique_saves_2\df_250_iter_6_mois.csv,df_historique_param_2\df_params_250_iter_6_mois.csv
250,12,15.98808559938032,8.028300832548974,46.08566041694942,-45.28963510481865,-6.6530999825962445,6.527202936230225,df_historique_saves_2\df_250_iter_12_mois.csv,df_historique_param_2\df_params_250_iter_12_mois.csv
275,1,85.47298007347155,37.93780590585316,58.768487626856526,-58.49232819552256,23.256405090707943,37.03261666689839,df_historique_saves_2\df_275_iter_1_mois.csv,df_historique_param_2\df_params_275_iter_1_mois.csv
275,3,14.890723053726362,7.494944150307092,57.06477266916521,-46.78514126558324,-7.1858140719831765,2.807967405111036,df_historique_saves_2\df_275_iter_3_mois.csv,df_historique_param_2\df_params_275_iter_3_mois.csv
275,6,53.91103104285524,25.171104207185667,52.27098177478948,-51.48545882087333,10.490345984895399,14.235900515919662,df_historique_saves_2\df_275_iter_6_mois.csv,df_historique_param_2\df_params_275_iter_6_mois.csv
275,12,1.1285447935583504,0.586008922761172,48.16186763865108,-54.595987279281644,-14.094749299529097,-2.5737577554755444,df_historique_saves_2\df_275_iter_12_mois.csv,df_historique_param_2\df_params_275_iter_12_mois.csv
300,1,9.80529189532422,4.990730913881425,63.934338772900546,-65.00469289333249,-9.690669901263792,10.215693296860843,df_historique_saves_2\df_300_iter_1_mois.csv,df_historique_param_2\df_params_300_iter_1_mois.csv
300,3,77.56154370195803,34.842343906030784,57.644907595403986,-46.23288064706238,20.160943090885564,14.894852216154575,df_historique_saves_2\df_300_iter_3_mois.csv,df_historique_param_2\df_params_300_iter_3_mois.csv
300,6,-15.578898173284871,-8.4399753485624,55.385075909532375,-59.91194759809011,-23.12137616370762,-12.565637536494595,df_historique_saves_2\df_300_iter_6_mois.csv,df_historique_param_2\df_params_300_iter_6_mois.csv
300,12,30.70352794572273,14.95987568157835,60.84701867918151,-71.71629636013454,0.2784748664331316,-5.249644037078202,df_historique_saves_2\df_300_iter_12_mois.csv,df_historique_param_2\df_params_300_iter_12_mois.csv
325,1,69.64480016815402,31.677887222018054,56.0042626758958,-51.05250497963173,16.996486406872833,59.24681205152776,df_historique_saves_2\df_325_iter_1_mois.csv,df_historique_param_2\df_params_325_iter_1_mois.csv
325,3,12.444180494386913,6.296975802030458,55.806917151813316,-57.53112169525744,-8.383782420259811,-2.1168741081510394,df_historique_saves_2\df_325_iter_3_mois.csv,df_historique_param_2\df_params_325_iter_3_mois.csv
325,6,88.97750408240208,39.28873911564339,52.41259090688581,-52.74847208635671,24.607980893353123,13.512917823037043,df_historique_saves_2\df_325_iter_6_mois.csv,df_historique_param_2\df_params_325_iter_6_mois.csv
325,12,35.12322898886089,16.967724393832828,55.36337984735693,-66.22912803049472,2.2869661715425593,6.2692010414910095,df_historique_saves_2\df_325_iter_12_mois.csv,df_historique_param_2\df_params_325_iter_12_mois.csv
350,1,67.46691353207832,30.79499953960152,59.16777905274334,-49.78423150727724,16.113598724456303,55.50253934904591,df_historique_saves_2\df_350_iter_1_mois.csv,df_historique_param_2\df_params_350_iter_1_mois.csv
350,3,73.36440115312084,33.17329656730048,55.57523011481641,-41.02325544123807,18.491895752155262,28.57824969461649,df_historique_saves_2\df_350_iter_3_mois.csv,df_historique_param_2\df_params_350_iter_3_mois.csv
350,6,-1.3898068544379583,-0.7260454384333648,53.93646843057308,-58.64145971606908,-15.407446253578582,-9.564804875467745,df_historique_saves_2\df_350_iter_6_mois.csv,df_historique_param_2\df_params_350_iter_6_mois.csv
350,12,6.0115053282853825,3.086150684161204,51.374978817596016,-59.73577600204701,-11.595250130984013,0.6617677069618675,df_historique_saves_2\df_350_iter_12_mois.csv,df_historique_param_2\df_params_350_iter_12_mois.csv
375,1,-8.50196307551312,-4.520835309964665,56.127877213877454,-60.757225267914286,-19.202236125109884,28.070537840053067,df_historique_saves_2\df_375_iter_1_mois.csv,df_historique_param_2\df_params_375_iter_1_mois.csv
375,3,37.82181722034461,18.178223292731243,57.23115941023307,-63.913479543077436,3.497465070440975,-4.7021223489041395,df_historique_saves_2\df_375_iter_3_mois.csv,df_historique_param_2\df_params_375_iter_3_mois.csv
375,6,18.54352523841476,9.26103764624484,53.67931562992608,-61.27242866784043,-5.419720576045428,-1.824080446385852,df_historique_saves_2\df_375_iter_6_mois.csv,df_historique_param_2\df_params_375_iter_6_mois.csv
375,12,-10.887658646128639,-5.825226267292171,53.279560819738194,-56.50651582266513,-20.505984489582442,3.3827952613234507,df_historique_saves_2\df_375_iter_12_mois.csv,df_historique_param_2\df_params_375_iter_12_mois.csv
400,1,125.99031967949928,52.88357300588255,62.48167296617685,-45.16041769689632,38.202172190737336,75.38788713560366,df_historique_saves_2\df_400_iter_1_mois.csv,df_historique_param_2\df_params_400_iter_1_mois.csv
400,3,31.903079848497562,15.508002660779784,58.098067787430196,-45.86711846889763,0.826601845634567,11.60630085272714,df_historique_saves_2\df_400_iter_3_mois.csv,df_historique_param_2\df_params_400_iter_3_mois.csv
400,6,30.39506729214041,14.81853740500496,53.398150306111894,-50.71430344035346,0.1371365898597432,15.214661537312566,df_historique_saves_2\df_400_iter_6_mois.csv,df_historique_param_2\df_params_400_iter_6_mois.csv
400,12,8.38879801444643,4.283360629939503,49.89777235638124,-59.94075903311261,-10.398040185205716,9.011326424233935,df_historique_saves_2\df_400_iter_12_mois.csv,df_historique_param_2\df_params_400_iter_12_mois.csv
425,1,61.49377487938226,28.34490489004815,57.923562613155035,-55.53752933348953,13.663504074902932,26.804787625281858,df_historique_saves_2\df_425_iter_1_mois.csv,df_historique_param_2\df_params_425_iter_1_mois.csv
425,3,162.43818504365072,65.26127383812081,57.552342093384986,-47.469912286509484,50.58051561583055,38.624789602046306,df_historique_saves_2\df_425_iter_3_mois.csv,df_historique_param_2\df_params_425_iter_3_mois.csv
425,6,87.20205886269652,38.60585076999761,52.86299703353069,-49.2986728103532,23.925092547707337,18.94961492992679,df_historique_saves_2\df_425_iter_6_mois.csv,df_historique_param_2\df_params_425_iter_6_mois.csv
425,12,-50.43053852666155,-30.607925174913177,56.680801381731506,-79.02307141497101,-45.28868339720344,-31.91023598318448,df_historique_saves_2\df_425_iter_12_mois.csv,df_historique_param_2\df_params_425_iter_12_mois.csv
450,1,71.97602135902162,32.6169354515135,63.04995377799276,-61.07964409628083,17.935534636368278,26.004175475165148,df_historique_saves_2\df_450_iter_1_mois.csv,df_historique_param_2\df_params_450_iter_1_mois.csv
450,3,64.45567905852879,29.565166479267212,56.31730923471016,-46.98052842469602,14.883765664121995,17.266249914100698,df_historique_saves_2\df_450_iter_3_mois.csv,df_historique_param_2\df_params_450_iter_3_mois.csv
450,6,42.59480224450765,20.291740370194233,58.16160827424039,-71.56278591584415,5.610339555049015,-3.6507874958996616,df_historique_saves_2\df_450_iter_6_mois.csv,df_historique_param_2\df_params_450_iter_6_mois.csv
450,12,-54.80941924013406,-33.87025435461803,55.18048683249993,-73.83735173237069,-48.551655169763244,-29.021307074081946,df_historique_saves_2\df_450_iter_12_mois.csv,df_historique_param_2\df_params_450_iter_12_mois.csv
475,1,191.14490818413842,74.43901778393567,55.5456714561697,-39.892988385972664,59.75761696879045,97.35681738294892,df_historique_saves_2\df_475_iter_1_mois.csv,df_historique_param_2\df_params_475_iter_1_mois.csv
475,3,2.263178213994399,1.1720277949470281,57.16338122469803,-60.581867095622954,-13.508730427343242,-7.171429207164118,df_historique_saves_2\df_475_iter_3_mois.csv,df_historique_param_2\df_params_475_iter_3_mois.csv
475,6,7.109548360527285,3.640709859543456,54.14880250757324,-58.32418813613087,-11.040048362746813,-4.236451185023742,df_historique_saves_2\df_475_iter_6_mois.csv,df_historique_param_2\df_params_475_iter_6_mois.csv
475,12,-17.378538137535436,-9.461461372298064,55.50079407027819,-69.35765844183479,-24.142219594588333,-12.12108818482671,df_historique_saves_2\df_475_iter_12_mois.csv,df_historique_param_2\df_params_475_iter_12_mois.csv
500,1,42.22444909274419,20.1289705293185,58.15032469965471,-54.24129043369613,5.447569714173284,37.57023975185869,df_historique_saves_2\df_500_iter_1_mois.csv,df_historique_param_2\df_params_500_iter_1_mois.csv
500,3,200.43144606296295,77.31417942756921,56.59501593543575,-36.760322937550775,62.632778612424,39.868355707607165,df_historique_saves_2\df_500_iter_3_mois.csv,df_historique_param_2\df_params_500_iter_3_mois.csv
500,6,47.33556377176744,22.357677276524292,55.07647851439691,-48.34637484289726,7.676276461379072,13.454932199503178,df_historique_saves_2\df_500_iter_6_mois.csv,df_historique_param_2\df_params_500_iter_6_mois.csv
500,12,23.9101209363211,11.809082643073943,48.165783761675925,-53.875217202187066,-2.8723181720712754,15.752974242294076,df_historique_saves_2\df_500_iter_12_mois.csv,df_historique_param_2\df_params_500_iter_12_mois.csv
525,1,116.28261057476065,49.42825863546325,57.99914510146365,-51.58681414345414,34.746857820318034,54.05614336832086,df_historique_saves_2\df_525_iter_1_mois.csv,df_historique_param_2\df_params_525_iter_1_mois.csv
525,3,80.57683283631872,36.029765798168455,56.1917518573287,-50.459456788399656,21.349007575878186,20.976724967233576,df_historique_saves_2\df_525_iter_3_mois.csv,df_historique_param_2\df_params_525_iter_3_mois.csv
525,6,37.732221618057935,18.138216932736295,54.9283835660835,-57.30346201946175,3.4574587104460264,6.3199579171183515,df_historique_saves_2\df_525_iter_6_mois.csv,df_historique_param_2\df_params_525_iter_6_mois.csv
525,12,-18.020065500665428,-9.828170333620367,51.23164300374861,-55.98375553667485,-24.508928555910636,-3.1545842236685724,df_historique_saves_2\df_525_iter_12_mois.csv,df_historique_param_2\df_params_525_iter_12_mois.csv
550,1,59.839793019573364,27.658818345125713,56.665349332329065,-45.906715921347335,12.977417529980496,41.00886728024589,df_historique_saves_2\df_550_iter_1_mois.csv,df_historique_param_2\df_params_550_iter_1_mois.csv
550,3,55.254850759908706,25.73894249423998,57.14436918633413,-46.44422537990471,11.057541679094761,14.170350614208841,df_historique_saves_2\df_550_iter_3_mois.csv,df_historique_param_2\df_params_550_iter_3_mois.csv
550,6,-8.165092517698358,-4.337969558586163,50.10269747133829,-56.09471969961582,-19.01937037373138,1.0087665228140312,df_historique_saves_2\df_550_iter_6_mois.csv,df_historique_param_2\df_params_550_iter_6_mois.csv
